date,parent_region,region,confirmed,recovered,deaths
2020-02-04,global,Schweden,1.0,0.0,0.0
2020-02-04,China,Heilongjiang,155.0,4.0,2.0
2020-02-04,China,Innere Mongolei,35.0,1.0,0.0
2020-02-04,global,Vietnam,8.0,1.0,0.0
2020-02-04,China,Guangxi,139.0,10.0,0.0
2020-02-04,Deutschland,Bayern,10.0,0.0,0.0
2020-02-04,Deutschland,Repatriierte,2.0,0.0,0.0
2020-02-04,global,Kambodscha,1.0,0.0,0.0
2020-02-04,Australien,New South Wales,4.0,2.0,0.0
2020-02-04,global,Japan,22.0,1.0,0.0
2020-02-04,China,Qinghai,15.0,0.0,0.0
2020-02-04,Australien,Queensland,3.0,0.0,0.0
2020-02-04,global,Malaysia,10.0,0.0,0.0
2020-02-04,China,Chongqing,366.0,9.0,2.0
2020-02-04,China,Fujian,194.0,3.0,0.0
2020-02-04,global,Vereinigte Arabische Emirate,5.0,0.0,0.0
2020-02-04,Australien,Victoria,4.0,0.0,0.0
2020-02-04,China,Hunan,593.0,31.0,0.0
2020-02-04,global,Südkorea,16.0,0.0,0.0
2020-02-04,China,Xinjiang,29.0,0.0,0.0
2020-02-04,global,Italien,2.0,0.0,0.0
2020-02-04,global,Spanien,1.0,0.0,0.0
2020-02-04,China,Jilin,42.0,1.0,0.0
2020-02-04,global,Thailand,25.0,5.0,0.0
2020-02-04,China,Shanghai,219.0,12.0,1.0
2020-02-04,China,Anhui,480.0,20.0,0.0
2020-02-04,China,Zhejiang,829.0,62.0,0.0
2020-02-04,China,Guangdong,813.0,30.0,0.0
2020-02-04,Kanada,Ontario,3.0,0.0,0.0
2020-02-04,global,Belgien,1.0,0.0,0.0
2020-02-04,global,Singapur,24.0,0.0,0.0
2020-02-05,China,Hong Kong,21.0,0.0,1.0
2020-02-05,USA,California,6.0,0.0,0.0
2020-02-05,USA,Illinois,2.0,0.0,0.0
2020-02-05,USA,Massachusetts,1.0,0.0,0.0
2020-02-05,USA,Washington,1.0,0.0,0.0
2020-02-05,China,Jilin,54.0,2.0,0.0
2020-02-05,China,Shandong,307.0,15.0,0.0
2020-02-05,global,Spanien,1.0,0.0,0.0
2020-02-05,global,Vereinigte Arabische Emirate,5.0,0.0,0.0
2020-02-05,China,Jiangsu,341.0,23.0,0.0
2020-02-05,Australien,South Australia,2.0,0.0,0.0
2020-02-05,China,Henan,764.0,47.0,2.0
2020-02-05,China,Tianjin,69.0,2.0,1.0
2020-02-05,global,Finnland,1.0,0.0,0.0
2020-02-05,global,Belgien,1.0,0.0,0.0
2020-02-05,China,Guangdong,895.0,49.0,0.0
2020-02-05,China,Chongqing,389.0,15.0,2.0
2020-02-05,Deutschland,Repatriierte,2.0,0.0,0.0
2020-02-05,Deutschland,Bayern,10.0,0.0,0.0
2020-02-05,global,Sri Lanka,1.0,0.0,0.0
2020-02-05,global,Frankreich,6.0,0.0,0.0
2020-02-05,China,Hainan,99.0,5.0,1.0
2020-02-05,global,Südkorea,19.0,0.0,0.0
2020-02-05,global,Kambodscha,1.0,0.0,0.0
2020-02-05,China,Sichuan,301.0,24.0,1.0
2020-02-05,China,Shanxi,81.0,5.0,0.0
2020-02-05,China,Hubei (Wuhan),19665.0,633.0,549.0
2020-02-05,global,Philippinen,2.0,0.0,1.0
2020-02-05,Australien,Queensland,3.0,0.0,0.0
2020-02-05,global,Schweden,1.0,0.0,0.0
2020-02-05,China,Heilongjiang,190.0,7.0,2.0
2020-02-05,China,Gansu,62.0,6.0,0.0
2020-02-05,global,Großbritannien,2.0,0.0,0.0
2020-02-05,USA,Arizona,1.0,0.0,0.0
2020-02-05,China,Liaoning,89.0,4.0,0.0
2020-02-05,Australien,Victoria,4.0,0.0,0.0
2020-02-05,China,Hunan,661.0,54.0,0.0
2020-02-05,China,Peking (Beijing),253.0,24.0,1.0
2020-02-05,global,Italien,2.0,0.0,0.0
2020-02-05,China,Zhejiang,895.0,78.0,0.0
2020-02-05,Australien,New South Wales,4.0,2.0,0.0
2020-02-05,China,Yunnan,128.0,5.0,0.0
2020-02-05,China,Shanghai,243.0,15.0,1.0
2020-02-05,China,Xinjiang,32.0,0.0,0.0
2020-02-05,China,Innere Mongolei,42.0,3.0,0.0
2020-02-05,Kanada,British Columbia,2.0,0.0,0.0
2020-02-05,China,Hebei,135.0,6.0,1.0
2020-02-05,China,Jiangxi,548.0,27.0,0.0
2020-02-05,China,Ningxia,34.0,1.0,0.0
2020-02-05,global,Malaysia,12.0,0.0,0.0
2020-02-05,global,Taiwan,11.0,0.0,0.0
2020-02-05,global,Vietnam,8.0,1.0,0.0
2020-02-05,global,Nepal,1.0,0.0,0.0
2020-02-05,China,Fujian,205.0,11.0,0.0
2020-02-05,global,Russland,2.0,0.0,0.0
2020-02-05,China,Qinghai,17.0,3.0,0.0
2020-02-05,global,Singapur,28.0,0.0,0.0
2020-02-05,China,Macau,10.0,0.0,0.0
2020-02-05,China,Guangxi,150.0,13.0,0.0
2020-02-05,China,Guizhou,64.0,9.0,1.0
2020-02-05,China,Tibet,1.0,0.0,0.0
2020-02-05,Kanada,Ontario,3.0,0.0,0.0
2020-02-05,global,Japan,22.0,1.0,0.0
2020-02-05,China,Shaanxi,165.0,6.0,0.0
2020-02-05,global,Indien,3.0,0.0,0.0
2020-02-05,global,Thailand,25.0,5.0,0.0
2020-02-05,China,Anhui,530.0,23.0,0.0
2020-02-06,USA,Washington,1.0,0.0,0.0
2020-02-06,USA,Massachusetts,1.0,0.0,0.0
2020-02-06,USA,California,6.0,0.0,0.0
2020-02-06,USA,Illinois,2.0,0.0,0.0
2020-02-06,USA,Arizona,1.0,0.0,0.0
2020-02-06,global,Südkorea,23.0,0.0,0.0
2020-02-06,Deutschland,Bayern,11.0,0.0,0.0
2020-02-06,Deutschland,Repatriierte,2.0,0.0,0.0
2020-02-06,China,Liaoning,94.0,5.0,0.0
2020-02-06,China,Jiangsu,373.0,34.0,0.0
2020-02-06,China,Qinghai,18.0,3.0,0.0
2020-02-06,global,Großbritannien,2.0,0.0,0.0
2020-02-06,China,Gansu,62.0,6.0,0.0
2020-02-06,China,Chongqing,411.0,24.0,2.0
2020-02-06,China,Jilin,59.0,4.0,0.0
2020-02-06,China,Macau,10.0,1.0,0.0
2020-02-06,Kanada,British Columbia,2.0,0.0,0.0
2020-02-06,China,Hubei (Wuhan),22112.0,817.0,618.0
2020-02-06,China,Shanxi,96.0,12.0,0.0
2020-02-06,global,Philippinen,2.0,0.0,1.0
2020-02-06,China,Zhejiang,954.0,94.0,0.0
2020-02-06,global,Schweden,1.0,0.0,0.0
2020-02-06,global,Malaysia,12.0,0.0,0.0
2020-02-06,China,Heilongjiang,227.0,8.0,3.0
2020-02-06,China,Hainan,106.0,8.0,1.0
2020-02-06,global,Singapur,28.0,0.0,0.0
2020-02-06,global,Nepal,1.0,0.0,0.0
2020-02-06,Australien,Victoria,4.0,0.0,0.0
2020-02-06,China,Hunan,711.0,81.0,0.0
2020-02-06,China,Innere Mongolei,46.0,4.0,0.0
2020-02-06,China,Sichuan,321.0,31.0,1.0
2020-02-06,global,Italien,2.0,0.0,0.0
2020-02-06,China,Guangdong,970.0,69.0,0.0
2020-02-06,global,Belgien,1.0,0.0,0.0
2020-02-06,global,Vereinigte Arabische Emirate,5.0,0.0,0.0
2020-02-06,Kanada,Ontario,3.0,0.0,0.0
2020-02-06,China,Tianjin,79.0,2.0,1.0
2020-02-06,China,Yunnan,133.0,7.0,0.0
2020-02-06,global,Frankreich,6.0,0.0,0.0
2020-02-06,global,Spanien,1.0,0.0,0.0
2020-02-06,global,Vietnam,10.0,1.0,0.0
2020-02-06,China,Jiangxi,600.0,37.0,0.0
2020-02-06,China,Fujian,215.0,14.0,0.0
2020-02-06,China,Ningxia,40.0,1.0,0.0
2020-02-06,Australien,Queensland,4.0,0.0,0.0
2020-02-06,global,Taiwan,16.0,1.0,0.0
2020-02-06,China,Tibet,1.0,0.0,0.0
2020-02-06,global,Finnland,1.0,0.0,0.0
2020-02-06,global,Japan,45.0,1.0,0.0
2020-02-06,China,Hong Kong,24.0,0.0,1.0
2020-02-06,global,Thailand,25.0,5.0,0.0
2020-02-06,global,Kambodscha,1.0,0.0,0.0
2020-02-06,China,Peking (Beijing),274.0,31.0,1.0
2020-02-06,China,Xinjiang,36.0,0.0,0.0
2020-02-06,global,Sri Lanka,1.0,0.0,0.0
2020-02-06,China,Guizhou,71.0,6.0,1.0
2020-02-06,China,Shandong,347.0,27.0,0.0
2020-02-06,global,Russland,2.0,0.0,0.0
2020-02-06,China,Shanghai,257.0,25.0,1.0
2020-02-06,Australien,New South Wales,4.0,2.0,0.0
2020-02-06,China,Guangxi,168.0,14.0,0.0
2020-02-06,China,Henan,851.0,56.0,2.0
2020-02-06,global,Indien,3.0,0.0,0.0
2020-02-06,Australien,South Australia,2.0,0.0,0.0
2020-02-06,China,Hebei,157.0,13.0,1.0
2020-02-06,China,Shaanxi,173.0,9.0,0.0
2020-02-06,China,Anhui,591.0,34.0,0.0
2020-02-07,USA,Washington,1.0,0.0,0.0
2020-02-07,USA,Massachusetts,1.0,0.0,0.0
2020-02-07,global,Spanien,1.0,0.0,0.0
2020-02-07,USA,California,6.0,0.0,0.0
2020-02-07,global,Malaysia,12.0,1.0,0.0
2020-02-07,global,Taiwan,16.0,1.0,0.0
2020-02-07,USA,Illinois,2.0,0.0,0.0
2020-02-07,USA,Arizona,1.0,0.0,0.0
2020-02-07,global,Singapur,30.0,0.0,0.0
2020-02-07,China,Guizhou,81.0,6.0,1.0
2020-02-07,China,Shanxi,104.0,15.0,0.0
2020-02-07,China,Jilin,65.0,4.0,1.0
2020-02-07,China,Sichuan,344.0,42.0,1.0
2020-02-07,global,Kambodscha,1.0,0.0,0.0
2020-02-07,China,Macau,10.0,1.0,0.0
2020-02-07,China,Hubei (Wuhan),24953.0,1115.0,699.0
2020-02-07,global,Südkorea,24.0,1.0,0.0
2020-02-07,China,Hainan,117.0,10.0,2.0
2020-02-07,China,Anhui,665.0,47.0,0.0
2020-02-07,Australien,New South Wales,4.0,2.0,0.0
2020-02-07,global,Frankreich,6.0,0.0,0.0
2020-02-07,China,Yunnan,138.0,12.0,0.0
2020-02-07,global,Indien,3.0,0.0,0.0
2020-02-07,China,Jiangxi,661.0,45.0,0.0
2020-02-07,global,Sri Lanka,1.0,0.0,0.0
2020-02-07,China,Shanghai,277.0,30.0,1.0
2020-02-07,Kanada,Ontario,3.0,0.0,0.0
2020-02-07,China,Xinjiang,39.0,0.0,0.0
2020-02-07,China,Tibet,1.0,0.0,0.0
2020-02-07,global,Italien,3.0,0.0,0.0
2020-02-07,Deutschland,Bayern,12.0,0.0,0.0
2020-02-07,Deutschland,Repatriierte,2.0,0.0,0.0
2020-02-07,China,Fujian,224.0,20.0,0.0
2020-02-07,global,Nepal,1.0,0.0,0.0
2020-02-07,China,Chongqing,426.0,31.0,2.0
2020-02-07,global,Thailand,25.0,5.0,0.0
2020-02-07,China,Peking (Beijing),297.0,33.0,1.0
2020-02-07,China,Innere Mongolei,50.0,5.0,0.0
2020-02-07,China,Guangdong,1034.0,88.0,1.0
2020-02-07,global,Vietnam,10.0,1.0,0.0
2020-02-07,global,Japan,25.0,1.0,0.0
2020-02-07,China,Tianjin,81.0,2.0,1.0
2020-02-07,Australien,Queensland,5.0,0.0,0.0
2020-02-07,China,Hong Kong,25.0,0.0,1.0
2020-02-07,global,Belgien,1.0,0.0,0.0
2020-02-07,China,Heilongjiang,277.0,12.0,3.0
2020-02-07,China,Hunan,772.0,112.0,0.0
2020-02-07,Australien,Victoria,4.0,0.0,0.0
2020-02-07,China,Liaoning,99.0,7.0,0.0
2020-02-07,Kanada,British Columbia,4.0,0.0,0.0
2020-02-07,global,Finnland,1.0,0.0,0.0
2020-02-07,global,Schweden,1.0,0.0,0.0
2020-02-07,global,Großbritannien,3.0,0.0,0.0
2020-02-07,China,Hebei,172.0,22.0,1.0
2020-02-07,China,Henan,914.0,86.0,3.0
2020-02-07,global,Russland,2.0,0.0,0.0
2020-02-07,China,Qinghai,18.0,3.0,0.0
2020-02-07,global,Philippinen,3.0,0.0,1.0
2020-02-07,China,Shandong,386.0,37.0,0.0
2020-02-07,Australien,South Australia,2.0,0.0,0.0
2020-02-07,China,Ningxia,43.0,5.0,0.0
2020-02-07,Kreuzfahrtschiffe und Sonstige,"Kreuzfahrtschiff ""Diamond Princess""",61.0,0.0,0.0
2020-02-07,China,Gansu,67.0,9.0,0.0
2020-02-07,China,Jiangsu,408.0,43.0,0.0
2020-02-07,China,Guangxi,172.0,17.0,0.0
2020-02-07,global,Vereinigte Arabische Emirate,5.0,0.0,0.0
2020-02-07,China,Shaanxi,184.0,17.0,0.0
2020-02-07,China,Zhejiang,1006.0,123.0,0.0
2020-02-08,China,Fujian,239.0,24.0,0.0
2020-02-08,China,Macau,10.0,1.0,0.0
2020-02-08,global,Russland,2.0,0.0,0.0
2020-02-08,global,Kambodscha,1.0,0.0,0.0
2020-02-08,China,Hubei (Wuhan),27100.0,1439.0,780.0
2020-02-08,global,Südkorea,24.0,1.0,0.0
2020-02-08,USA,Illinois,2.0,0.0,0.0
2020-02-08,Kanada,Ontario,3.0,0.0,0.0
2020-02-08,China,Yunnan,138.0,17.0,0.0
2020-02-08,global,Frankreich,11.0,0.0,0.0
2020-02-08,global,Indien,3.0,0.0,0.0
2020-02-08,USA,Washington,1.0,0.0,0.0
2020-02-08,Kanada,British Columbia,4.0,0.0,0.0
2020-02-08,China,Hong Kong,26.0,0.0,1.0
2020-02-08,global,Belgien,1.0,0.0,0.0
2020-02-08,China,Hunan,803.0,156.0,1.0
2020-02-08,China,Heilongjiang,295.0,13.0,5.0
2020-02-08,China,Jiangxi,698.0,55.0,0.0
2020-02-08,global,Finnland,1.0,0.0,0.0
2020-02-08,global,Schweden,1.0,0.0,0.0
2020-02-08,China,Hebei,195.0,30.0,1.0
2020-02-08,China,Liaoning,105.0,8.0,0.0
2020-02-08,China,Qinghai,18.0,3.0,0.0
2020-02-08,Australien,South Australia,2.0,0.0,0.0
2020-02-08,China,Shandong,416.0,44.0,0.0
2020-02-08,global,Sri Lanka,1.0,1.0,0.0
2020-02-08,China,Tibet,1.0,0.0,0.0
2020-02-08,China,Shanghai,286.0,41.0,1.0
2020-02-08,Australien,Victoria,4.0,0.0,0.0
2020-02-08,China,Xinjiang,42.0,0.0,0.0
2020-02-08,Australien,New South Wales,4.0,2.0,0.0
2020-02-08,China,Peking (Beijing),315.0,34.0,2.0
2020-02-08,global,Italien,3.0,0.0,0.0
2020-02-08,China,Anhui,733.0,59.0,0.0
2020-02-08,China,Hainan,124.0,14.0,2.0
2020-02-08,global,Philippinen,3.0,0.0,1.0
2020-02-08,USA,Arizona,1.0,0.0,0.0
2020-02-08,USA,California,6.0,0.0,0.0
2020-02-08,China,Ningxia,45.0,15.0,0.0
2020-02-08,China,Henan,981.0,116.0,4.0
2020-02-08,Kreuzfahrtschiffe und Sonstige,"Kreuzfahrtschiff ""Diamond Princess""",61.0,0.0,0.0
2020-02-08,China,Gansu,79.0,12.0,1.0
2020-02-08,China,Jiangsu,439.0,51.0,0.0
2020-02-08,global,Vereinigte Arabische Emirate,7.0,0.0,0.0
2020-02-08,China,Shaanxi,195.0,20.0,0.0
2020-02-08,China,Zhejiang,1048.0,175.0,0.0
2020-02-08,global,Malaysia,16.0,1.0,0.0
2020-02-08,global,Spanien,1.0,0.0,0.0
2020-02-08,Deutschland,Repatriierte,2.0,0.0,0.0
2020-02-08,global,Singapur,33.0,2.0,0.0
2020-02-08,China,Shanxi,115.0,21.0,0.0
2020-02-08,China,Guizhou,89.0,7.0,1.0
2020-02-08,USA,Massachusetts,1.0,0.0,0.0
2020-02-08,Deutschland,Bayern,12.0,0.0,0.0
2020-02-08,China,Chongqing,428.0,39.0,2.0
2020-02-08,global,Thailand,32.0,10.0,0.0
2020-02-08,China,Innere Mongolei,52.0,5.0,0.0
2020-02-08,global,Vietnam,13.0,1.0,0.0
2020-02-08,China,Guangdong,1095.0,112.0,1.0
2020-02-08,global,Japan,25.0,1.0,0.0
2020-02-08,global,Taiwan,17.0,1.0,0.0
2020-02-08,China,Guangxi,183.0,17.0,0.0
2020-02-08,global,Großbritannien,3.0,0.0,0.0
2020-02-08,Australien,Queensland,5.0,0.0,0.0
2020-02-08,China,Tianjin,88.0,4.0,1.0
2020-02-08,global,Nepal,1.0,0.0,0.0
2020-02-08,China,Jilin,69.0,4.0,1.0
2020-02-08,China,Sichuan,364.0,60.0,1.0
2020-02-09,global,Sri Lanka,1.0,1.0,0.0
2020-02-09,China,Shanxi,119.0,25.0,0.0
2020-02-09,USA,Washington,1.0,1.0,0.0
2020-02-09,USA,Massachusetts,1.0,0.0,0.0
2020-02-09,USA,Illinois,2.0,2.0,0.0
2020-02-09,USA,Arizona,1.0,0.0,0.0
2020-02-09,China,Guangxi,195.0,18.0,1.0
2020-02-09,Deutschland,Bayern,12.0,0.0,0.0
2020-02-09,China,Jiangsu,468.0,71.0,0.0
2020-02-09,global,Malaysia,16.0,1.0,0.0
2020-02-09,global,Japan,26.0,1.0,0.0
2020-02-09,China,Guangdong,1131.0,141.0,1.0
2020-02-09,China,Hebei,206.0,34.0,2.0
2020-02-09,China,Macau,10.0,1.0,0.0
2020-02-09,global,Schweden,1.0,0.0,0.0
2020-02-09,global,Vietnam,13.0,1.0,0.0
2020-02-09,China,Qinghai,18.0,3.0,0.0
2020-02-09,China,Ningxia,45.0,13.0,0.0
2020-02-09,global,Finnland,1.0,0.0,0.0
2020-02-09,China,Chongqing,468.0,51.0,2.0
2020-02-09,China,Henan,1033.0,153.0,6.0
2020-02-09,global,Italien,3.0,0.0,0.0
2020-02-09,China,Heilongjiang,307.0,14.0,6.0
2020-02-09,global,Philippinen,3.0,0.0,1.0
2020-02-09,China,Xinjiang,45.0,0.0,0.0
2020-02-09,China,Innere Mongolei,54.0,5.0,0.0
2020-02-09,China,Fujian,250.0,35.0,0.0
2020-02-09,global,Vereinigte Arabische Emirate,7.0,0.0,0.0
2020-02-09,China,Shanghai,293.0,44.0,1.0
2020-02-09,China,Hunan,838.0,186.0,1.0
2020-02-09,China,Jiangxi,740.0,73.0,0.0
2020-02-09,China,Shandong,444.0,63.0,1.0
2020-02-09,global,Frankreich,11.0,0.0,0.0
2020-02-09,China,Peking (Beijing),326.0,37.0,2.0
2020-02-09,USA,California,6.0,0.0,0.0
2020-02-09,global,Belgien,1.0,0.0,0.0
2020-02-09,global,Spanien,2.0,0.0,0.0
2020-02-09,China,Shaanxi,208.0,25.0,0.0
2020-02-09,China,Zhejiang,1075.0,201.0,0.0
2020-02-09,Kanada,British Columbia,4.0,0.0,0.0
2020-02-09,global,Indien,3.0,0.0,0.0
2020-02-09,Australien,Victoria,4.0,0.0,0.0
2020-02-09,China,Gansu,83.0,16.0,2.0
2020-02-09,Kanada,Ontario,3.0,0.0,0.0
2020-02-09,China,Hainan,131.0,19.0,3.0
2020-02-09,global,Nepal,1.0,0.0,0.0
2020-02-09,Australien,South Australia,2.0,0.0,0.0
2020-02-09,China,Liaoning,107.0,12.0,0.0
2020-02-09,Australien,New South Wales,4.0,2.0,0.0
2020-02-09,China,Tibet,1.0,0.0,0.0
2020-02-09,global,Südkorea,25.0,3.0,0.0
2020-02-09,China,Tianjin,91.0,4.0,1.0
2020-02-09,China,Anhui,779.0,72.0,1.0
2020-02-09,global,Russland,2.0,0.0,0.0
2020-02-09,global,Kambodscha,1.0,0.0,0.0
2020-02-09,Australien,Queensland,5.0,0.0,0.0
2020-02-09,Kreuzfahrtschiffe und Sonstige,"Kreuzfahrtschiff ""Diamond Princess""",64.0,0.0,0.0
2020-02-09,China,Hong Kong,29.0,0.0,1.0
2020-02-09,global,Thailand,32.0,10.0,0.0
2020-02-09,China,Sichuan,386.0,71.0,1.0
2020-02-09,China,Jilin,78.0,12.0,1.0
2020-02-09,global,Taiwan,18.0,1.0,0.0
2020-02-09,China,Guizhou,99.0,7.0,1.0
2020-02-09,China,Hubei (Wuhan),29631.0,1795.0,871.0
2020-02-09,global,Singapur,40.0,2.0,0.0
2020-02-09,global,Großbritannien,3.0,0.0,0.0
2020-02-09,China,Yunnan,141.0,18.0,0.0
2020-02-09,Deutschland,Repatriierte,2.0,0.0,0.0
2020-02-10,USA,California,6.0,0.0,0.0
2020-02-10,China,Innere Mongolei,58.0,5.0,0.0
2020-02-10,USA,Arizona,1.0,0.0,0.0
2020-02-10,USA,Massachusetts,1.0,0.0,0.0
2020-02-10,USA,Washington,1.0,1.0,0.0
2020-02-10,USA,Illinois,2.0,2.0,0.0
2020-02-10,China,Ningxia,49.0,13.0,0.0
2020-02-10,China,Anhui,830.0,88.0,3.0
2020-02-10,China,Shanghai,299.0,48.0,1.0
2020-02-10,China,Henan,1073.0,191.0,6.0
2020-02-10,China,Xinjiang,49.0,0.0,0.0
2020-02-10,global,Vietnam,14.0,1.0,0.0
2020-02-10,global,Belgien,1.0,0.0,0.0
2020-02-10,global,Schweden,1.0,0.0,0.0
2020-02-10,China,Jiangsu,492.0,81.0,0.0
2020-02-10,Kanada,British Columbia,4.0,0.0,0.0
2020-02-10,global,Nepal,1.0,0.0,0.0
2020-02-10,China,Fujian,261.0,39.0,0.0
2020-02-10,global,Frankreich,11.0,0.0,0.0
2020-02-10,Kreuzfahrtschiffe und Sonstige,"Kreuzfahrtschiff ""Diamond Princess""",135.0,0.0,0.0
2020-02-10,global,Sri Lanka,1.0,1.0,0.0
2020-02-10,China,Hunan,879.0,208.0,1.0
2020-02-10,China,Guizhou,109.0,10.0,1.0
2020-02-10,China,Tianjin,95.0,8.0,1.0
2020-02-10,Australien,South Australia,2.0,0.0,0.0
2020-02-10,China,Macau,10.0,1.0,0.0
2020-02-10,global,Spanien,2.0,0.0,0.0
2020-02-10,Australien,Queensland,5.0,0.0,0.0
2020-02-10,China,Gansu,83.0,17.0,2.0
2020-02-10,China,Guangxi,210.0,24.0,1.0
2020-02-10,China,Guangdong,1159.0,167.0,1.0
2020-02-10,Kanada,Ontario,3.0,0.0,0.0
2020-02-10,China,Hainan,138.0,19.0,3.0
2020-02-10,China,Hebei,218.0,41.0,2.0
2020-02-10,global,Russland,2.0,0.0,0.0
2020-02-10,China,Shandong,466.0,66.0,1.0
2020-02-10,China,Shaanxi,213.0,30.0,0.0
2020-02-10,global,Malaysia,18.0,1.0,0.0
2020-02-10,Deutschland,Repatriierte,2.0,0.0,0.0
2020-02-10,Australien,New South Wales,4.0,2.0,0.0
2020-02-10,China,Peking (Beijing),337.0,44.0,2.0
2020-02-10,Deutschland,Bayern,12.0,0.0,0.0
2020-02-10,global,Südkorea,27.0,3.0,0.0
2020-02-10,China,Liaoning,108.0,13.0,0.0
2020-02-10,Australien,Victoria,4.0,0.0,0.0
2020-02-10,global,Vereinigte Arabische Emirate,8.0,0.0,0.0
2020-02-10,China,Tibet,1.0,0.0,0.0
2020-02-10,global,Großbritannien,8.0,0.0,0.0
2020-02-10,global,Kambodscha,1.0,0.0,0.0
2020-02-10,global,Indien,3.0,0.0,0.0
2020-02-10,global,Japan,26.0,4.0,0.0
2020-02-10,China,Qinghai,18.0,3.0,0.0
2020-02-10,global,Taiwan,18.0,1.0,0.0
2020-02-10,China,Heilongjiang,331.0,30.0,7.0
2020-02-10,China,Sichuan,405.0,80.0,1.0
2020-02-10,China,Jilin,80.0,13.0,1.0
2020-02-10,China,Yunnan,149.0,19.0,0.0
2020-02-10,global,Finnland,1.0,0.0,0.0
2020-02-10,global,Italien,3.0,0.0,0.0
2020-02-10,global,Philippinen,3.0,0.0,1.0
2020-02-10,China,Zhejiang,1092.0,242.0,0.0
2020-02-10,China,Hong Kong,38.0,0.0,1.0
2020-02-10,China,Shanxi,119.0,25.0,0.0
2020-02-10,global,Thailand,32.0,10.0,0.0
2020-02-10,global,Singapur,45.0,2.0,0.0
2020-02-10,China,Chongqing,486.0,66.0,2.0
2020-02-10,China,Hubei (Wuhan),31728.0,2222.0,974.0
2020-02-10,China,Jiangxi,771.0,105.0,1.0
2020-02-11,global,Japan,26.0,9.0,0.0
2020-02-11,global,Indien,3.0,0.0,0.0
2020-02-11,USA,Illinois,2.0,2.0,0.0
2020-02-11,global,Vietnam,15.0,6.0,0.0
2020-02-11,USA,Washington,1.0,1.0,0.0
2020-02-11,China,Jiangxi,804.0,128.0,1.0
2020-02-11,China,Hong Kong,49.0,0.0,1.0
2020-02-11,USA,Arizona,1.0,0.0,0.0
2020-02-11,USA,California,7.0,0.0,0.0
2020-02-11,global,Philippinen,3.0,0.0,1.0
2020-02-11,China,Macau,10.0,1.0,0.0
2020-02-11,Australien,Victoria,4.0,0.0,0.0
2020-02-11,USA,Massachusetts,1.0,0.0,0.0
2020-02-11,China,Sichuan,417.0,85.0,1.0
2020-02-11,China,Guizhou,127.0,17.0,1.0
2020-02-11,China,Anhui,860.0,105.0,4.0
2020-02-11,Australien,South Australia,2.0,0.0,0.0
2020-02-11,China,Hubei (Wuhan),33366.0,2639.0,1068.0
2020-02-11,China,Shanxi,124.0,30.0,0.0
2020-02-11,global,Kambodscha,1.0,0.0,0.0
2020-02-11,China,Jilin,81.0,18.0,1.0
2020-02-11,China,Peking (Beijing),342.0,48.0,3.0
2020-02-11,China,Tibet,1.0,0.0,0.0
2020-02-11,global,Singapur,47.0,9.0,0.0
2020-02-11,global,Südkorea,28.0,3.0,0.0
2020-02-11,Australien,New South Wales,4.0,2.0,0.0
2020-02-11,China,Shaanxi,219.0,32.0,0.0
2020-02-11,Kanada,Ontario,3.0,0.0,0.0
2020-02-11,China,Chongqing,505.0,79.0,3.0
2020-02-11,global,Sri Lanka,1.0,1.0,0.0
2020-02-11,global,Frankreich,11.0,0.0,0.0
2020-02-11,China,Xinjiang,55.0,3.0,0.0
2020-02-11,China,Shanghai,303.0,52.0,1.0
2020-02-11,China,Hainan,144.0,20.0,3.0
2020-02-11,global,Italien,3.0,0.0,0.0
2020-02-11,global,Großbritannien,8.0,0.0,0.0
2020-02-11,Deutschland,Bayern,14.0,0.0,0.0
2020-02-11,Deutschland,Repatriierte,2.0,0.0,0.0
2020-02-11,China,Guangxi,215.0,33.0,1.0
2020-02-11,China,Guangdong,1177.0,212.0,1.0
2020-02-11,Australien,Queensland,5.0,0.0,0.0
2020-02-11,Kanada,British Columbia,4.0,0.0,0.0
2020-02-11,China,Fujian,267.0,45.0,0.0
2020-02-11,China,Tianjin,106.0,10.0,2.0
2020-02-11,global,Belgien,1.0,0.0,0.0
2020-02-11,China,Innere Mongolei,58.0,5.0,0.0
2020-02-11,Kreuzfahrtschiffe und Sonstige,"Kreuzfahrtschiff ""Diamond Princess""",135.0,0.0,0.0
2020-02-11,global,Finnland,1.0,0.0,0.0
2020-02-11,China,Heilongjiang,360.0,28.0,8.0
2020-02-11,China,Qinghai,18.0,5.0,0.0
2020-02-11,China,Jiangsu,515.0,93.0,0.0
2020-02-11,China,Henan,1105.0,218.0,7.0
2020-02-11,China,Ningxia,53.0,22.0,0.0
2020-02-11,global,Malaysia,18.0,3.0,0.0
2020-02-11,global,Spanien,2.0,0.0,0.0
2020-02-11,China,Gansu,86.0,24.0,2.0
2020-02-11,China,Liaoning,111.0,19.0,0.0
2020-02-11,global,Vereinigte Arabische Emirate,8.0,0.0,0.0
2020-02-11,China,Hebei,239.0,48.0,2.0
2020-02-11,China,Zhejiang,1117.0,270.0,0.0
2020-02-11,global,Taiwan,18.0,1.0,0.0
2020-02-11,China,Shandong,487.0,80.0,1.0
2020-02-11,global,Schweden,1.0,0.0,0.0
2020-02-11,China,Yunnan,153.0,20.0,0.0
2020-02-11,global,Russland,2.0,0.0,0.0
2020-02-11,China,Hunan,912.0,247.0,1.0
2020-02-11,global,Nepal,1.0,0.0,0.0
